CustomerID,CustomerName,PrimoCustomer,RegionID
6150,Makayla Clay,No,7
6151,Ray Parks,No,7
6152,Aylin Nolan,No,7
6153,Brianna Parsons,Yes,7
6154,Franco Meza,Yes,6
6155,Ryker Todd,Yes,6
6156,Jaylynn Nolan,No,6
6157,Anderson Reilly,No,6
6158,Peyton Benton,No,6
6159,Skyler Preston,Yes,7
6160,Alexus Little,No,7
6161,Haiden Todd,No,7
6162,Chase Crosby,No,7
6163,Rebekah Rojas,No,7
6164,Jayvion Pratt,Yes,6
6165,Azaria Christian,No,6
6166,Destinee Gonzales,No,6
6167,Journey Conner,No,7
6168,Esteban Norman,No,7
6169,Abram Schwartz,No,7
6170,Dustin Odom,Yes,6
6171,Alivia Meyer,No,6
6172,Anderson Byrd,No,6
6173,Jaylan Bowman,Yes,6
6174,Malachi Parks,No,6
6175,Amani Holmes,Yes,6
6176,Hailee Cantu,No,2
6177,Nathaly Gutierrez,No,6
6178,Alexus Mays,Yes,6
6179,Paula Rose,No,6
6180,Gwendolyn Walton,No,6
6181,Yahir Adams,No,7
6182,Elliott Bradley,Yes,4
6183,Duncan Ayala,No,7
6184,Alexandra Lane,No,4
6185,Belen Jenkins,No,4
6186,Journey Padilla,No,7
6187,Celia Mccarty,No,7
6188,Zoey Whitney,Yes,5
6189,Jaylynn Allen,Yes,5
6190,Ulises Haley,Yes,4
6191,Karli Hood,No,4
6192,Sandra Lane,No,4
6193,Meghan Beck,No,7
6194,Zayden Conner,Yes,7
6195,Dustin Allen,No,4
6196,Braelyn Odonnell,No,5
6197,Marley Bowman,No,5
6198,Aurora Olson,No,4
6199,Sabrina Odom,No,4
6200,Kali Hanson,Yes,4
6201,Meghan Parsons,Yes,4
6202,Aedan Vaughn,Yes,4
6203,Katie Harper,No,7
6204,Shaylee Myers,No,7
6205,Rebekah Arroyo,No,7
6206,Alisson Moss,No,7
6207,Alex Whitehead,Yes,5
6208,Ryker Moss,No,7
6209,Misael Jenkins,No,4
6210,Dustin Little,No,4
6211,Julius Little,No,4
6212,Ryker Padilla,Yes,5
6213,Karla Mcfarland,Yes,5
6214,Jaiden Faulkner,No,7
6215,Quinn Francis,No,7
6216,Franco Dennis,No,4
6217,Jaylynn Dunn,Yes,5
6218,Maxwell Bradley,No,4
6219,Abram Reilly,No,7
6220,Jakobe Smith,Yes,5
6221,Quintin Glover,No,4
6222,Sabrina Conner,Yes,4
6223,Quentin Arroyo,No,5
6224,Destinee Sweeney,Yes,5
6225,Catalina Bryan,No,4
6226,Jaquan Hanson,Yes,7
6227,Alani Hooper,No,7
6228,Braiden Ashley,No,3
6229,Jasmin Diaz,No,3
6230,Macie Cantu,No,3
6231,Carina Harper,No,3
6232,Vaughn Acosta,Yes,3
6233,Jaquan Murillo,Yes,3
6234,Maxwell Buckley,Yes,3
6235,Kali Ross,Yes,3
6236,Elvis Whitehead,No,3
6237,Jaylynn Rojas,No,3
6238,Ray Vang,Yes,3
6239,Zayden Norman,No,3
6240,Hayley Thornton,No,3
6241,Yahir Little,No,3
6242,Zayden Rice,No,3
6243,Elias Odonnell,Yes,3
6244,Destiny Cervantes,No,3
6245,Paula Cooley,No,3
6246,Azaria Huff,No,3
6247,Azaria Norman,No,3
6248,Sariah Ashley,No,3
6249,Duncan Pratt,Yes,3
6250,Elvis Gutierrez,No,3
6251,Jaylen Anthony,Yes,3
6252,Rudy Cordova,No,3
6253,Haiden Bryan,No,3
6254,Juan Vang,Yes,3
6255,Jaylene Meadows,No,3
6256,Azaria Richardson,No,3
6257,Aylin Cantu,No,3
6258,Jaquan Arnold,No,3
6259,Anderson Rojas,Yes,3
6260,Ryland Weiss,No,3
6261,Chase Bowman,Yes,7
6262,Aurora Lynn,Yes,7
6263,Mariana Wyatt,No,6
6264,Alani Munoz,No,2
6265,Rudy Parker,No,7
6266,Alexandra Kramer,No,6
6267,Shaylee Crosby,Yes,7
6268,Alexus Odonnell,No,6
6269,August Vaughn,No,7
6270,Karla Whitaker,No,7
6271,Marely Patel,No,6
6272,Makayla Brandt,No,7
6273,Quentin Barber,Yes,7
6274,Hillary Norman,Yes,7
6275,August Brandt,No,7
6276,Quintin Lane,No,6
6277,Vaughn Frederick,No,7
6278,Frederick Acosta,No,3
6279,Mariana Sweeney,No,3
6280,Anahi Erickson,No,3
6281,Ryland Mccarty,No,3
6282,Braelyn Todd,No,3
6283,Cooper Barker,No,3
6284,Vaughn Diaz,No,3
6285,Marilyn Carson,No,3
6286,Juan Buckley,No,3
6287,Maxwell Hooper,Yes,3
6288,Marilyn Horton,No,3
6289,Ray Figueroa,No,3
6290,Mallory Reed,Yes,3
6291,Peyton Odom,Yes,3
6292,Jaylynn Mcdaniel,Yes,3
6293,Jaylan Huff,Yes,3
6294,Bridger Erickson,No,3
6295,Trevin Moss,No,3
6296,Karli Hooper,No,3
6297,Mallory Costa,No,3
6298,Carina Mcdonald,No,3
6299,Brianna Beck,No,3
6300,Alisson Francis,No,3
6301,Ulises Cooley,No,3
6302,Peyton Barker,No,3
6303,Meghan Wyatt,Yes,3
6304,Jaylene Parsons,Yes,3
6305,Chase Arroyo,No,3
6306,Jasper Nolan,No,3
6307,Rudy Jenkins,No,3
6308,Karla Kramer,No,3
6309,Hugh Dennis,No,3
6310,Bailey Huff,No,3
6311,Luka Barnett,Yes,3
6312,Aylin Bryan,No,3
6313,Carina Avila,No,3
6314,Maxwell Ayala,No,3
6315,Rhys Morris,No,3
6316,Julien Meyer,No,3
6317,Demetrius Rose,Yes,3
6318,Braiden Shelton,No,3
6319,Aylin Haynes,No,3
6320,Elias Whitaker,No,3
6321,Nathaly Woodard,No,3
6322,Zoey Randall,No,3
6323,Alexandra Dennis,No,3
6324,Winston Little,Yes,3
6325,Esteban Arias,No,3
6326,Ayana Mack,Yes,3
6327,Sabrina Jacobson,No,3
6328,Nathaly Hutchinson,No,3
6329,Luka Mcknight,No,3
6330,Audrina Hale,No,3
6331,Marely Wise,No,3
6332,Cooper Hanson,No,3
6333,Katie Gray,No,3
6334,Cooper Bullock,No,3
6335,Karli Sweeney,Yes,3
6336,Yasmine Carson,No,6
6337,Jordyn Wyatt,No,6
6338,Phoebe Sherman,No,2
6339,Thomas Blanchard,No,2
6340,Alex Cooley,No,7
6341,Malachi Mcfarland,No,7
6342,Alessandro Norman,No,7
6343,Nathaly Hickman,No,7
6344,Juan Whitney,Yes,7
6345,Yasmine Mcgee,No,6
6346,Ulises Lane,No,2
6347,Alaina Sloan,Yes,3
6348,August Moss,No,2
6349,Jasper Gutierrez,Yes,2
6350,Cooper Sawyer,No,7
6351,Nathaly Stephens,No,3
6352,Sabrina Mcdaniel,Yes,3
6353,Maxwell Blanchard,Yes,3
6354,Jordyn Rosales,No,3
6355,Alex Sweeney,Yes,3
6356,Alivia Haynes,No,3
6357,Lilly Figueroa,No,7
6358,Elias Vang,Yes,7
6359,Alisson Schwartz,No,6
6360,Quintin Rodgers,No,7
6361,Destiny Mcfarland,No,2
6362,Kali Avila,Yes,7
6363,Elvis Allen,No,7
6364,Karli Francis,No,6
6365,Destiny Lara,Yes,6
6366,Elvis Nguyen,No,7
6367,Zoey Owens,No,6
6368,Julien Santos,No,7
6369,Aydan Novak,No,7
6370,Meghan Browning,No,6
6371,Hana Hutchinson,No,3
6372,Alessandro Hodge,No,2
6373,Aedan Owens,Yes,2
6374,Phoebe Reed,Yes,2
6375,Franco Baxter,Yes,2
6376,Maxim Ball,Yes,3
6377,Alex Bowman,No,7
6378,Audrina Conner,Yes,7
6379,Destinee Randall,Yes,7
6380,Ryland Stephens,Yes,7
6381,Alani Rosales,No,6
6382,Ryker Ho,Yes,3
6383,Belen Schwartz,No,6
6384,Elliott Little,Yes,7
6385,Luka Anthony,No,6
6386,Anderson Mcknight,Yes,2
6387,Jakobe Hooper,No,7
6388,Ryker Crosby,No,2
6389,Reilly Ayala,No,2
6390,Maxim Hicks,Yes,7
6391,Roy Byrd,Yes,7
6392,Mason Meyer,No,7
6393,Braelyn Whitehead,No,7
6394,James Wyatt,No,6
6395,Brycen Sawyer,Yes,6
6396,James Mcdonald,No,6
6397,Mariana Wise,Yes,6
6398,Elvis Rodgers,No,6
6399,Christian Bennett,No,6
6400,Hailee Moss,No,6
6401,Trevin Serrano,No,2
6402,Paula Haynes,No,7
6403,Azaria Jacobson,No,2
6404,Ryland Nguyen,Yes,2
6405,Zayden Bradley,No,2
6406,Trevin Gutierrez,No,7
6407,Jax Ramirez,No,7
6408,Catalina Dennis,Yes,6
6409,Quinn Ball,No,6
6410,Jovany Allen,No,2
6411,Mallory Meza,No,2
6412,Elvis Parks,No,2
6413,Daniel Lara,No,7
6414,Jax Griffin,No,7
6415,Lilly Mcknight,Yes,7
6416,Saige Byrd,No,6
6417,Alisson Andrade,No,6
6418,Ryker York,No,6
6419,Celia Mcdonald,No,6
6420,Jakobe Griffin,No,6
6421,Camren Hodge,No,6
6422,Jaquan Arias,Yes,6
6423,Alessandro Sweeney,No,2
6424,Jasmin Dunn,No,7
6425,Cooper Weiss,No,7
6426,Meghan Nguyen,No,7
6427,Cecilia Bradley,No,6
6428,Alivia Walton,No,6
6429,Frederick Murillo,No,6
6430,Jadyn Mcfarland,No,7
6431,Emery Gonzales,No,7
6432,Paloma Olson,Yes,7
6433,Skyler Kennedy,No,7
6434,Hillary Whitaker,No,7
6435,Shaylee Huff,No,6
6436,Zayden Mccarty,Yes,6
6437,Ulises Serrano,Yes,6
6438,Hugh Barnett,Yes,6
6439,Vaughn Shelton,No,7
6440,Emery Byrd,No,7
6441,Marely Reilly,No,6
6442,Jakobe Conner,No,6
6443,Alexandra Rosales,No,2
6444,Reilly Owens,No,7
6445,Micah Todd,No,7
6446,Rachael Garrison,No,6
6447,Hayley Cantu,No,6
6448,Alivia Meyers,Yes,6
6449,Lorena Yates,No,6
6450,Haiden Sherman,No,7
6451,Luka Edwards,Yes,2
6452,Ulises Shelton,Yes,7
6453,August Andrade,No,7
6454,Hillary Acosta,No,7
6455,Peyton Meza,No,6
6456,Hugh Whitaker,No,6
6457,Frederick Parks,No,7
6458,Jaylene Walton,No,7
6459,Ryland Avila,Yes,6
6460,Marley Griffin,No,6
6461,Rachael Shelton,No,6
6462,Sidney Bennett,No,7
6463,Aylin Blanchard,No,6
6464,Alessandro Cantu,Yes,7
6465,Katie Holmes,Yes,7
6466,James Mack,Yes,7
6467,Alexandra Costa,No,7
6468,Elliott Cooley,No,6
6469,Jovany Pratt,No,2
6470,Alaina Clay,No,6
6471,Cooper Norman,Yes,6
6472,Quinn Beck,No,7
6473,Misael Barber,Yes,6
6474,Jaiden Yates,No,7
6475,Elias Christian,No,6
6476,Zayden Kramer,Yes,6
6477,Jaquan Hanna,No,2
6478,Skyler Crosby,Yes,7
6479,Destiny Parks,No,3
6480,Mallory Anthony,No,3
6481,Timothy Gray,No,6
6482,Jasper Whitney,No,2
6483,Aedan Bryan,No,2
6484,Mariana Randall,No,2
6485,Karli Meyers,Yes,3
6486,Braelyn Anthony,No,7
6487,Duncan Dunn,No,7
6488,Demetrius Lynn,No,7
6489,Marley Higgins,No,7
6490,Tiffany Kramer,No,6
6491,Hailee Lara,No,6
6492,Jovany Erickson,No,2
6493,Kali Parker,No,7
6494,Bailey Odom,Yes,3
6495,Clara Mcdaniel,Yes,3
6496,Mariana Weiss,No,3
6497,Azaria Mccarty,Yes,3
6498,Misael Mcdaniel,No,6
6499,August Norman,No,6
6500,Roy Myers,No,6
6501,Zayden Bryan,Yes,3
6502,Jadyn Olson,No,3
6503,Sariah Haley,No,3
6504,Aydan Gonzales,No,3
6505,Zoey Hale,Yes,3
6506,Sariah Rojas,No,7
6507,Jaylin Shelton,Yes,6
6508,Aurora Erickson,No,6
6509,Mallory Figueroa,Yes,6
6510,Alex Frederick,No,2
6511,Carissa Gonzales,No,3
6512,Hana Sawyer,No,3
6513,Saige Campbell,Yes,3
6514,Jasmin Arroyo,No,3
6515,Aydan Cordova,No,3
6516,Jovany Parsons,Yes,3
6517,Luka Blanchard,No,7
6518,Timothy Beck,No,6
6519,Emery Sawyer,Yes,7
6520,Jasmin York,No,7
6521,Karli Stephens,Yes,6
6522,Braiden Campbell,No,6
6523,Amani Parker,No,3
6524,Saige Todd,No,6
6525,Thomas Erickson,No,6
6526,Rebekah Griffin,Yes,6
6527,Cecilia Odom,Yes,7
6528,Mason Edwards,No,7
6529,Sandra Myers,No,7
6530,Hillary Faulkner,Yes,7
6531,Mason Hickman,No,7
6532,Lorena Whitaker,No,7
6533,Maverick Conner,Yes,6
6534,Maxwell Gonzales,Yes,7
6535,Rebekah Higgins,No,7
6536,Jaylin Short,No,7
6537,Elvis Hutchinson,No,6
6538,Aurora Keller,No,6
6539,Jaquan Allen,Yes,6
6540,Kali Sweeney,No,2
6541,Jordyn Frederick,No,7
6542,Ryker Munoz,No,7
6543,Esteban Christian,No,6
6544,Abigayle Barnett,No,6
6545,Destiny Ayala,No,7
6546,Sariah Woodard,No,7
6547,Maverick Mcfarland,Yes,6
6548,Dustin Campbell,Yes,6
6549,Belen Haley,No,6
6550,Lilly Faulkner,Yes,6
6551,Rhys Chandler,Yes,7
6552,Lilliana Mcfarland,Yes,2
6553,Alex Rojas,Yes,6
6554,Cecilia Meyer,Yes,7
6555,Jacey Hicks,No,7
6556,Saige Glover,No,6
6557,Jakobe Mcfarland,No,7
6558,Dustin Whitney,No,7
6559,Alexus Haley,No,2
6560,Audrina Meyer,No,6
6561,Amani Hooper,No,7
6562,Alexandra Arnold,Yes,6
6563,Rhys Figueroa,Yes,6
6564,Reid Chandler,Yes,6
6565,Skyler Wise,Yes,7
6566,Aedan Arnold,Yes,7
6567,Camren Blanchard,No,6
6568,Roy Avila,No,6
6569,Marilyn Whitehead,No,6
6570,Jaylin Crosby,No,7
6571,Destinee Cervantes,No,7
6572,Elliott Jacobson,No,6
6573,Lilly Todd,Yes,6
6574,Aurora Edwards,No,6
6575,Cecilia Weiss,No,6
6576,Anahi Gonzales,No,7
6577,Jasper Walton,No,6
6578,Jax Wise,No,6
6579,Micah Mcdonald,No,6
6580,Rachael Baxter,No,2
6581,Mason Todd,No,6
6582,Yahir York,No,6
6583,Maverick Bradley,No,6
6584,Alisson Mcknight,No,7
6585,Quinn Ramirez,No,6
6586,Saige Hooper,No,2
6587,Juan Diaz,No,2
6588,Misael Crosby,Yes,7
6589,Carina Conner,No,7
6590,Julien Mccarty,Yes,7
6591,Catalina Olson,No,7
6592,Jasper Morris,No,6
6593,Micah Barber,No,6
6594,Karla Nolan,Yes,6
6595,Maxim Bryan,No,6
6596,Misael Mack,No,2
6597,Jayvion Mccarty,No,7
6598,Jaylin Mcknight,No,7
6599,Ray Bennett,No,6
6600,Hugh York,Yes,7
6601,Julius Ross,No,7
6602,Jovany Horton,No,2
6603,Jayvion Campbell,No,6
6604,Peyton Hickman,Yes,7
6605,Maxim Woodard,Yes,7
6606,Jaylan Buckley,No,6
6607,Quinn Woodard,Yes,6
6608,Alex Crosby,No,6
6609,Sariah Jacobson,No,7
6610,Alisson Hale,Yes,6
6611,Hailee Huff,No,6
6612,Saige Costa,No,7
6613,Maxim Keller,No,7
6614,Mason Hale,No,2
6615,Maxim Bullock,No,6
6616,Peyton Bryan,No,7
6617,Braelyn Patel,No,7
6618,Jaylen Yates,No,6
6619,Timothy Reilly,No,7
6620,Lorena Andrade,Yes,2
6621,Brycen York,No,7
6622,Camren Haley,No,6
6623,Malachi Ayala,No,2
6624,Alfonso Bennett,Yes,6
6625,Frederick Todd,No,6
6626,Maxwell Carson,Yes,2
6627,Zoe Parsons,No,7
6628,Anahi Yates,No,7
6629,Sariah Lynn,Yes,7
6630,Jaylene Padilla,No,4
6631,Aylin Moss,No,4
6632,Jaylynn Murillo,No,4
6633,James Novak,No,7
6634,Zoey Sweeney,Yes,5
6635,Amani Meadows,Yes,5
6636,Hailee Sherman,No,4
6637,Quintin Buckley,Yes,4
6638,Elias Jenkins,Yes,4
6639,Trevin Higgins,No,5
6640,Quintin Schwartz,No,7
6641,Gwendolyn Odom,Yes,4
6642,Hana Ayala,No,5
6643,Kali Hale,Yes,7
6644,Chana Norman,No,5
6645,Bridger Sloan,No,7
6646,Jadyn Hutchinson,No,7
6647,Rhys Sloan,No,5
6648,Marely Wyatt,Yes,5
6649,Frederick Hickman,Yes,5
6650,Ray Nolan,Yes,7
6651,Jaylene Reilly,No,7
6652,Demetrius Crosby,No,5
6653,Sabrina Preston,No,4
6654,Jasper Garrison,Yes,5
6655,Aurora Byrd,No,2
6656,Alexus Whitaker,No,2
6657,Jovany Shelton,Yes,2
6658,Celia Santos,No,2
6659,Marely Ball,Yes,6
6660,Maverick Bullock,No,7
6661,Alivia Christian,Yes,6
6662,Elvis Smith,No,6
6663,Skyler Carson,No,6
6664,Christian Barber,Yes,6
6665,Sariah Allen,Yes,6
6666,Katie Campbell,No,7
6667,Destinee Hutchinson,No,6
6668,Celia Parker,No,6
6669,Maxim Griffin,Yes,6
6670,Kali Cooley,Yes,7
6671,Frederick Francis,No,6
6672,Luka Murillo,No,6
6673,Sandra Frederick,No,7
6674,Lilly Carson,Yes,6
6675,Elvis Haley,No,6
6676,Sidney Nguyen,No,7
6677,Katie Lynn,No,6
6678,Skyler Cervantes,No,7
6679,Karla Arnold,No,6
6680,Alessandro Randall,Yes,7
6681,Alexus Lane,Yes,2
6682,Carissa Nolan,Yes,6
6683,Journey Reed,No,7
6684,Trevin Meza,Yes,6
6685,Jayvion Blanchard,Yes,6
6686,Elvis Brandt,No,7
6687,Sabrina Dennis,No,2
6688,Rebekah Buckley,No,7
6689,Abigayle Randall,No,7
6690,Jaylan James,Yes,7
6691,Rhys Barnett,No,6
6692,Katie Benton,No,2
6693,Julius Avila,No,7
6694,Meghan Short,No,7
6695,Aedan Parsons,No,6
6696,Hugh Christian,No,6
6697,Reid Harper,Yes,6
6698,Frederick Pratt,No,6
6699,Maximo Padilla,No,6
6700,Katie Carson,No,7
6701,Peyton Preston,Yes,7
6702,James Bryan,No,7
6703,Esteban Patel,No,7
6704,Mallory Lane,No,5
6705,Zoe Haley,Yes,4
6706,Winston Meadows,No,7
6707,Brianna Gray,No,7
6708,Tiffany Clay,No,4
6709,Lorena Horton,Yes,7
6710,Emery Meadows,Yes,7
6711,Maximo Owens,No,7
6712,Ayana Parks,No,5
6713,Bridger Hanna,No,5
6714,Trevin Owens,No,5
6715,Jasper Cervantes,Yes,5
6716,Hana Vang,Yes,7
6717,Kali Haynes,No,5
6718,Mallory Thornton,Yes,7
6719,Hillary Ramirez,No,4
6720,Franco Ayala,Yes,5
6721,Vance Pratt,Yes,7
6722,Anderson Weiss,Yes,5
6723,Franco Figueroa,No,4
6724,Amani Edwards,No,7
6725,Maximo Mcfarland,No,3
6726,Micah Dunn,Yes,3
6727,Catalina Norman,No,3
6728,Carina Glover,No,3
6729,Jacey Haynes,No,3
6730,Vance Richardson,Yes,3
6731,Chana Sawyer,No,3
6732,Karla Shelton,Yes,3
6733,Elias Keller,No,3
6734,Bridger Pratt,No,3
6735,Mason Figueroa,No,3
6736,Hayley Rodgers,Yes,3
6737,Yasmine Rice,No,3
6738,Azaria Barker,No,5
6739,Jasper Harper,No,4
6740,Celia Sherman,No,5
6741,Saige Mccarty,Yes,5
6742,Aylin Smith,Yes,4
6743,Paloma Serrano,No,4
6744,Jaylin Olson,Yes,7
6745,Anahi Haynes,Yes,7
6746,Emery Gray,No,4
6747,Malachi Arnold,No,4
6748,Zoey Sherman,No,7
6749,Zoey Todd,No,5
6750,Juan Rosales,Yes,5
6751,Rudy Hanson,No,7
6752,Sidney Costa,No,5
6753,Braelyn Hutchinson,Yes,5
6754,Sariah Ball,Yes,7
6755,Malachi Conner,No,5
6756,Mason Harper,No,7
6757,Paityn Richardson,Yes,5
6758,Aydan Rosales,No,7
6759,Jaiden Francis,No,4
6760,Elvis Cervantes,Yes,5
6761,Sandra Harper,No,7
6762,Roy Arroyo,No,4
6763,Yahir Smith,No,4
6764,Saige Woodard,Yes,7
6765,Journey Parsons,No,4
6766,Camren Novak,No,4
6767,Marilyn Holmes,No,5
6768,Jasmin Cantu,Yes,5
6769,Vanessa Hicks,Yes,4
6770,Shaylee Bryan,No,4
6771,Maxim Nguyen,Yes,5
6772,Jaylen Shelton,Yes,5
6773,Sandra Whitaker,No,7
6774,Franco Mays,Yes,5
6775,Ryland Ayala,Yes,4
6776,Lilly Lynn,Yes,5
6777,Jax Barber,No,7
6778,Javon Reilly,No,4
6779,Winston Odonnell,No,5
6780,Celia Lara,No,5
6781,Trevin Preston,No,5
6782,Roy Stephens,Yes,4
6783,Maverick Blanchard,No,7
6784,Gwendolyn Dunn,No,4
6785,Cooper Ball,No,4
6786,Catalina Little,Yes,7
6787,Marley Cordova,No,7
6788,Mariana Padilla,No,5
6789,Jaylen Allen,No,4
6790,Braelyn Serrano,Yes,4
6791,Aylin Barker,No,7
6792,Esteban Mcdonald,No,4
6793,Jaylen Smith,No,7
6794,Alessandro Conner,No,7
6795,Juan Parks,Yes,7
6796,Juan Benton,No,7
6797,Yahir Baxter,No,4
6798,Rudy Arroyo,Yes,4
6799,Emery Buckley,Yes,7
6800,Skyler Brandt,Yes,4
6801,Misael Adams,Yes,5
6802,Destinee Haley,No,5
6803,Hillary Lara,No,4
6804,James Keller,No,7
6805,Aurora Frederick,Yes,4
6806,Elvis Wyatt,No,5
6807,James Bullock,Yes,4
6808,Elliott Harper,No,7
6809,Haiden Reed,No,7
6810,Bailey Sloan,No,5
6811,Demetrius Kramer,Yes,7
6812,Brycen Rice,No,4
6813,Julius Patel,Yes,7
6814,Marley Schwartz,No,7
6815,Rudy Yates,Yes,7
6816,Misael Woodard,Yes,7
6817,Jadyn Sawyer,Yes,5
6818,Jordyn Acosta,No,4
6819,Clara Cantu,No,4
6820,Jordyn Hutchinson,Yes,7
6821,Macie Buckley,No,7
6822,Jayvion Owens,No,7
6823,Julien Keller,No,5
6824,Shaylee Arnold,Yes,5
6825,Yasmine Beck,No,4
6826,Jovany Hale,No,4
6827,Vaughn Hood,Yes,5
6828,Celia Bowman,No,5
6829,Alex Hodge,No,7
6830,Celia Bullock,Yes,7
6831,Abigayle Meyer,Yes,5
6832,Marilyn Hale,No,5
6833,Quentin Kramer,Yes,4
6834,Ryland Cervantes,No,4
6835,Gwendolyn Griffin,No,5
6836,Alaina Hood,No,7
6837,Trevin Brandt,No,5
6838,Duncan Erickson,Yes,4
6839,Aylin Yates,Yes,7
6840,Alivia Arias,Yes,7
6841,Quinn Mcdonald,No,7
6842,Lorena Ayala,No,7
6843,Yasmine Costa,No,5
6844,Alessandro Barker,No,5
6845,Destinee Ball,No,7
6846,Karla Cordova,Yes,4
6847,Frederick Blanchard,No,5
6848,Jovany Walton,Yes,4
6849,Daniel Whitney,No,4
6850,Reilly Arnold,Yes,7
6851,Mason Shelton,No,5
6852,James Andrade,No,4
6853,Marilyn Rojas,No,4
6854,Alivia Sherman,Yes,4
6855,Phoebe Vang,No,4
6856,Shaylee Harper,No,7
6857,Hayley Norman,Yes,4
6858,Brycen Arnold,No,4
6859,Haiden Meza,No,2
6860,Alexus Meadows,No,6
6861,Elliott Rosales,Yes,6
6862,Cooper Schwartz,No,2
6863,Mariana Bradley,No,7
6864,Luka Hood,Yes,6
6865,Jaylynn Meza,No,7
6866,Marilyn Crosby,No,2
6867,Elias Gutierrez,Yes,6
6868,Haiden Blanchard,No,2
6869,Audrina Gray,Yes,6
6870,Maximo Mays,Yes,6
6871,Aedan Parks,Yes,6
6872,Esteban Gray,No,7
6873,Elias Crosby,No,7
6874,Journey Cordova,No,4
6875,Luka Dunn,No,5
6876,Jakobe Morris,No,4
6877,Destiny Christian,No,4
6878,Rhys Hanna,No,4
6879,Juan Cantu,Yes,5
6880,Elvis Rosales,No,7
6881,Anderson Conner,Yes,7
6882,Celia Conner,No,7
6883,Anderson Higgins,Yes,7
6884,Micah Hanna,No,5
6885,Aurora Costa,Yes,7
6886,Lilly Woodard,No,5
6887,Alex Norman,No,7
6888,Zoey Clay,No,7
6889,Jaylin Byrd,No,7
6890,Jasper Mcknight,Yes,7
6891,Jaylynn Adams,No,7
6892,Lorena York,No,5
6893,Ulises Ramirez,No,7
6894,Rebekah Frederick,Yes,4
6895,Amani Blanchard,No,5
6896,Brycen Dennis,No,7
6897,Meghan Mcdonald,No,7
6898,Cooper Cordova,No,5
6899,Alexandra Anthony,No,4
6900,Jadyn Carson,No,5
6901,Skyler Rosales,No,5
6902,Marley Ball,No,4
6903,Maximo Dunn,Yes,4
6904,Ryker Whitney,No,7
6905,Thomas Ramirez,No,3
6906,Bridger Cordova,No,3
6907,Roy Barber,Yes,3
6908,Paloma Parks,No,3
6909,Gwendolyn Ho,No,3
6910,Dustin Mack,Yes,3
6911,Mariana Gutierrez,No,3
6912,Jovany Jacobson,No,3
6913,Jakobe Ross,Yes,3
6914,Elias Pratt,Yes,3
6915,Ryland Higgins,Yes,3
6916,Marley Harper,No,3
6917,Rachael Blanchard,No,3
6918,Paityn Hodge,No,3
6919,Alfonso Woodard,No,3
6920,Destiny Patel,Yes,3
6921,Lilly Richardson,Yes,3
6922,Micah Frederick,Yes,3
6923,Rachael Whitney,No,3
6924,Ulises Hodge,No,3
6925,Anderson Serrano,No,3
6926,Bailey Hicks,No,3
6927,Macie Yates,Yes,3
6928,Aylin Dunn,No,3
6929,Alexus Costa,No,4
6930,Vaughn Todd,Yes,4
6931,Maximo Parks,No,5
6932,Luka York,No,5
6933,Alisson Reilly,No,5
6934,Paloma Owens,No,7
6935,Journey Barnett,No,4
6936,Maximo Shelton,No,4
6937,Braelyn Ball,Yes,7
6938,Timothy Arias,No,7
6939,Aydan Francis,No,5
6940,Elliott Ayala,No,5
6941,Roy Morris,No,4
6942,Macie Sloan,Yes,4
6943,Aydin Weiss,Yes,4
6944,Brianna Vaughn,Yes,7
6945,Abram Cooley,No,5
6946,Dalton Vaughn,Yes,4
6947,Timothy Rosales,No,4
6948,Cecilia Hodge,No,4
6949,Saige Holmes,No,7
6950,Chase Keller,No,5
6951,Nathaly Owens,Yes,5
6952,Malachi Bryan,No,7
6953,Franco Hutchinson,No,4
6954,Reid Horton,Yes,5
6955,Thomas Santos,No,5
6956,Maverick Hood,No,4
6957,Alfonso Rodgers,No,5
6958,Jaiden Bowman,No,5
6959,Lorena Kennedy,No,7
6960,Carissa Browning,No,7
6961,Jaiden Schwartz,Yes,7
6962,Alfonso Mays,No,7
6963,Frederick Dunn,Yes,7
6964,Jaylan Hickman,No,4
6965,Belen Arnold,Yes,4
6966,Jaylan Nolan,No,7
6967,Sabrina Pratt,Yes,7
6968,Emery Hickman,No,7
6969,Makayla Novak,No,7
6970,Braiden Rose,No,7
6971,Maverick Wise,No,4
6972,Yasmine Dunn,No,5
6973,Timothy Cantu,Yes,7
6974,Reilly Faulkner,No,5
6975,Hayley Mcfarland,No,7
6976,Yahir Vaughn,No,5
6977,Macie Meyer,Yes,4
6978,Jayvion Whitehead,Yes,7
6979,Jovany Hanna,No,7
6980,Alani Preston,No,7
6981,Azaria Bullock,No,4
6982,Elias Bradley,Yes,7
6983,Abram Beck,No,5
6984,Peyton Padilla,Yes,4
6985,Christian Ashley,No,4
6986,Paityn Kramer,No,4
6987,Hugh Walton,No,4
6988,Journey Glover,No,5
6989,Misael Meyer,Yes,5
6990,Lorena Meadows,Yes,4
6991,Vaughn Wise,No,7
6992,Shaylee Shelton,Yes,7
6993,Aedan Ramirez,No,4
6994,Elliott Smith,Yes,4
6995,Brianna Frederick,No,4
6996,Aydan Parsons,No,4
6997,Frederick Arroyo,No,5
6998,Maxwell Stephens,No,5
6999,Hailee Ho,No,4
7000,Hayley Stephens,Yes,5
7001,Daniel Chandler,No,7
7002,Skyler Santos,No,4
